user_id,month,income,food & drink,rent,utilities,travel,entertainment,health & fitness,shopping,other,investment,total_expense,cluster,spender_type
U0395,2026-08,69705,16938,19820,5318,4836,4283,0,6071,2167,10269,59433,1,Balanced
U0395,2026-09,69705,17028,24049,4851,0,4243,0,5933,4500,9097,60604,1,Balanced
U0395,2026-10,69705,15369,19982,4541,0,4262,0,4020,7898,13630,56072,1,Balanced
U0395,2026-11,69705,16807,20217,5291,0,2722,2554,5535,8564,8012,61690,1,Balanced
U0395,2026-12,69705,17061,23778,5162,0,4480,0,6900,5206,7114,62587,1,Balanced
U0396,2026-01,28719,6885,9567,1478,1194,1345,0,2537,0,6444,23006,0,Saver
U0396,2026-02,28719,6199,8698,1772,0,1518,1652,2066,2317,4494,24222,0,Saver
U0396,2026-03,28719,5195,8348,1633,0,1688,1118,2602,1875,6257,22459,0,Saver
U0396,2026-04,28719,5443,7486,1576,1188,1643,1471,1355,3542,5009,23704,0,Saver
U0396,2026-05,28719,7109,9235,2265,0,1121,1234,2645,699,4407,24308,0,Saver
U0396,2026-06,28719,5891,8630,2001,1027,1255,815,2272,2793,4032,24684,0,Saver
U0396,2026-07,28719,7011,8668,1787,0,1138,985,2832,409,5885,22830,0,Saver
U0396,2026-08,28719,6767,8419,1526,0,1885,0,2799,1588,5731,22984,0,Saver
U0396,2026-09,28719,4372,7637,1732,0,1608,0,2411,7911,3045,25671,0,Saver
U0396,2026-10,28719,6710,9003,1849,0,1328,1627,2458,550,5191,23525,0,Saver
U0396,2026-11,28719,6561,7456,2178,1554,1687,0,1544,3060,4675,24040,0,Saver
U0396,2026-12,28719,4710,7223,1699,1283,1008,751,2346,5421,4272,24441,0,Saver
U0397,2026-01,70214,16646,23772,5225,4756,3416,3700,6601,0,7866,64116,1,Balanced
U0397,2026-02,70214,16142,21832,4797,2233,3985,3637,2831,0,17272,55457,1,Balanced
U0397,2026-03,70214,11589,22593,5442,5221,3161,0,3481,5983,12740,57470,1,Balanced
U0397,2026-04,70214,11465,18482,4745,2450,3884,0,3377,11907,13899,56310,1,Balanced
U0397,2026-05,70214,16626,20547,3805,3802,3790,2873,5483,0,14605,56926,1,Balanced
U0397,2026-06,70214,12685,19864,3511,2181,2934,2401,5460,13890,7284,62926,1,Balanced
U0397,2026-07,70214,13845,22103,3585,0,2759,1844,4399,11824,9850,60359,1,Balanced
U0397,2026-08,70214,15776,20923,4420,0,3637,1805,3962,11675,8012,62198,1,Balanced
U0397,2026-09,70214,16348,22871,4647,2484,4619,0,4460,0,16480,55429,1,Balanced
U0397,2026-10,70214,15445,20380,3860,0,3653,2675,3248,10692,10257,59953,1,Balanced
U0397,2026-11,70214,15551,21864,3977,0,2873,0,3758,9112,13076,57135,1,Balanced
U0397,2026-12,70214,16576,23447,3586,3989,3368,1711,6048,0,11789,58725,1,Balanced
U0398,2026-01,79930,17827,25974,5049,0,3723,2322,7513,7995,9524,70403,1,Balanced
U0398,2026-02,79930,19627,22913,4509,0,4530,0,6075,4093,18180,61747,1,Balanced
U0398,2026-03,79930,19509,27330,4718,0,4728,0,3748,1835,18058,61868,1,Balanced
U0398,2026-04,79930,12401,21743,5824,3866,5562,0,6077,6050,18403,61523,1,Balanced
U0398,2026-05,79930,18758,25599,5320,0,5131,2935,7368,4594,10220,69705,1,Balanced
U0398,2026-06,79930,17909,20823,5656,0,3369,2698,7714,9333,12424,67502,1,Balanced
U0398,2026-07,79930,13237,27118,4068,0,3539,3178,6548,5239,16999,62927,1,Balanced
U0398,2026-08,79930,16312,26005,5409,0,2889,0,3313,16409,9589,70337,1,Balanced
U0398,2026-09,79930,14486,26752,4661,4483,2637,0,6783,10446,9679,70248,1,Balanced
U0398,2026-10,79930,16370,21797,5449,0,2631,4369,6836,14268,8205,71720,1,Balanced
U0398,2026-11,79930,17752,26375,4870,2698,2878,4684,3942,3575,13152,66774,1,Balanced
U0398,2026-12,79930,15970,24269,5589,0,4077,0,7185,13496,9342,70586,1,Balanced
U0399,2026-01,31497,5425,8456,1827,0,1670,694,2817,3324,7278,24213,0,Saver
U0399,2026-02,31497,6303,8646,1917,1978,1665,0,2655,3609,4720,26773,0,Saver
U0399,2026-03,31497,5463,9327,1717,0,1658,1594,2163,2870,6700,24792,0,Saver
U0399,2026-04,31497,7363,8466,2301,2246,1621,1705,1913,2119,3757,27734,0,Saver
U0399,2026-05,31497,6122,9955,2287,0,1403,0,2354,2610,6763,24731,0,Saver
U0399,2026-06,31497,7793,9703,1669,0,1680,0,2478,1854,6317,25177,0,Saver
U0399,2026-07,31497,7016,10575,1785,1535,1353,0,2589,2508,4132,27361,0,Saver
U0399,2026-08,31497,6563,9484,2046,0,1673,0,2155,2133,7439,24054,0,Saver
U0399,2026-09,31497,6553,9210,1796,1325,2119,0,1908,2653,5930,25564,0,Saver
U0399,2026-10,31497,4981,8283,2408,1292,1427,1788,2957,4560,3797,27696,0,Saver
U0399,2026-11,31497,4873,9845,1731,1399,1329,1044,2850,1145,7276,24216,0,Saver
U0399,2026-12,31497,7261,10722,2322,1228,1104,1436,2394,0,7054,26467,0,Saver
U0400,2026-01,34399,5420,9574,1855,1989,2171,0,2462,3700,7224,27171,0,Saver
U0400,2026-02,34399,6899,9679,2053,0,1275,0,3390,4650,6450,27946,0,Saver
U0400,2026-03,34399,7066,10978,1801,2021,2224,1167,2152,1400,5584,28809,0,Saver
U0400,2026-04,34399,8326,10232,2657,1672,1419,0,1491,4067,4531,29864,0,Saver
U0400,2026-05,34399,6362,10721,1993,0,1522,0,2924,4614,6260,28136,0,Saver
U0400,2026-06,34399,5853,9982,1827,0,1749,1623,2735,3553,7074,27322,0,Saver
U0400,2026-07,34399,6290,10179,1813,2093,2153,1448,2329,3162,4928,29467,0,Saver
U0400,2026-08,34399,7524,8817,2251,0,2328,1809,1891,2770,7005,27390,0,Saver
U0400,2026-09,34399,7978,8868,2199,0,2361,0,1443,5803,5744,28652,0,Saver
U0400,2026-10,34399,7586,11147,2712,1240,1967,1479,1960,0,8082,28091,0,Saver
U0400,2026-11,34399,5953,11981,2513,1199,1327,0,2167,3870,5386,29010,0,Saver
U0400,2026-12,34399,8445,9027,2202,1341,1819,0,1545,5554,4462,29933,0,Saver
U0401,2026-01,29182,4397,9079,1653,1937,889,1041,1462,4701,4018,25159,0,Saver
U0401,2026-02,29182,4452,9730,2226,1125,1846,751,2201,1046,5801,23377,0,Saver
U0401,2026-03,29182,4496,8301,2113,0,1137,0,2600,3415,7116,22062,0,Saver
U0401,2026-04,29182,4695,9326,1940,0,1362,0,1978,5935,3942,25236,0,Saver
U0401,2026-05,29182,4687,9017,1833,2115,1790,0,1293,5077,3366,25812,0,Saver
U0401,2026-06,29182,7290,7306,1907,945,933,0,1744,5042,4011,25167,0,Saver
U0401,2026-07,29182,5566,8115,1899,1958,1377,1486,1280,566,6931,22247,0,Saver
U0401,2026-08,29182,6103,7396,1742,995,1918,1266,2906,180,6670,22506,0,Saver
U0401,2026-09,29182,6690,8332,1528,1238,1326,0,1617,3903,4544,24634,0,Saver
U0401,2026-10,29182,6019,8204,2322,2136,983,0,1463,2123,5928,23250,0,Saver
U0401,2026-11,29182,5261,8943,2194,1586,1319,0,1851,2553,5471,23707,0,Saver
U0401,2026-12,29182,6815,9052,1513,0,1455,783,1719,3828,4014,25165,0,Saver
U0402,2026-01,103307,20131,35217,7842,6616,4336,4355,6349,0,20209,84846,2,High Spender
U0402,2026-02,103307,16539,30953,8046,0,3896,4227,5274,15625,18743,84560,2,High Spender
U0402,2026-03,103307,17510,35130,6494,7768,4018,2204,9879,8090,12210,91093,2,High Spender
U0402,2026-04,103307,21629,32937,7060,0,6552,0,7971,2741,24414,78890,2,High Spender
U0402,2026-05,103307,22513,33436,7962,0,6919,2312,8387,0,22473,81529,2,High Spender
U0402,2026-06,103307,15837,25881,6695,4302,3251,3556,6103,15737,21941,81362,2,High Spender
U0402,2026-07,103307,22165,35754,7038,0,5581,4420,8094,0,21676,83052,2,High Spender
U0402,2026-08,103307,20015,34605,5963,6265,6041,0,10147,0,23279,83036,2,High Spender
U0402,2026-09,103307,18460,28529,5907,0,5949,0,9551,24069,10838,92465,2,High Spender
U0402,2026-10,103307,21164,28457,8163,6286,7030,3938,7287,5111,15866,87436,2,High Spender
U0402,2026-11,103307,19284,32778,5475,6316,4836,0,9422,614,24578,78725,2,High Spender
U0402,2026-12,103307,22990,35533,7785,3956,4650,5061,6899,4814,11614,91688,2,High Spender
U0403,2026-01,67563,13332,21564,3724,4803,3495,1420,4755,3320,11145,56413,1,Balanced
U0403,2026-02,67563,11678,23195,4178,2931,3212,3940,6540,3331,8553,59005,1,Balanced
U0403,2026-03,67563,13459,20068,4403,0,2773,3053,3836,10108,9859,57700,1,Balanced
U0403,2026-04,67563,15997,21645,3617,0,2914,1512,4807,4147,12921,54639,1,Balanced
U0403,2026-05,67563,14289,18528,5204,2588,4441,0,3605,9119,9784,57774,1,Balanced
U0403,2026-06,67563,15014,17595,4703,2624,4107,3047,5486,0,16737,52576,1,Balanced
U0403,2026-07,67563,10732,18899,4637,0,4629,3603,6403,7825,10831,56728,1,Balanced
U0403,2026-08,67563,16150,18092,4711,0,4722,0,3482,12910,7493,60067,1,Balanced
U0403,2026-09,67563,10234,17398,4131,3983,4568,0,4846,13185,9214,58345,1,Balanced
U0403,2026-10,67563,15683,17328,3775,0,4536,3238,4627,10766,7605,59953,1,Balanced
U0403,2026-11,67563,11963,20696,4692,0,2363,2275,5294,9325,10952,56608,1,Balanced
U0403,2026-12,67563,12636,22312,3749,0,2135,4014,3265,10155,9294,58266,1,Balanced
U0404,2026-01,92729,22475,29558,5805,0,4744,0,6681,6295,17167,75558,1,Balanced
U0404,2026-02,92729,18775,32374,4671,3756,4670,2359,5654,5756,14708,78015,1,Balanced
U0404,2026-03,92729,19764,26580,6295,5942,6382,4109,4236,2031,17385,75339,2,High Spender
U0404,2026-04,92729,22769,25343,6795,0,3259,0,5696,17321,11542,81183,1,Balanced
U0404,2026-05,92729,17754,30088,7011,0,5307,0,7855,1867,22843,69882,1,Balanced
U0404,2026-06,92729,18880,28239,5044,0,5540,0,7704,9368,17950,74775,1,Balanced
U0404,2026-07,92729,22849,27740,5794,3086,4640,0,7096,0,21543,71205,1,Balanced
U0404,2026-08,92729,16859,31018,4799,6141,6474,4087,5449,0,19470,74827,2,High Spender
U0404,2026-09,92729,14734,25070,5958,5753,4767,0,7486,19152,9805,82920,2,High Spender
U0404,2026-10,92729,18650,31155,7115,3669,3504,4625,7545,0,18499,76263,2,High Spender
U0404,2026-11,92729,20867,28937,6688,4173,6009,3479,6351,2688,13533,79192,2,High Spender
U0404,2026-12,92729,21811,28349,6589,5304,3990,3817,5961,0,22007,75821,2,High Spender
U0405,2026-01,73667,14109,22473,3914,5583,4365,0,3076,10804,9339,64324,1,Balanced
U0405,2026-02,73667,13395,24637,5808,0,3611,1479,7121,9498,8115,65549,1,Balanced
U0405,2026-03,73667,17611,24872,5782,4562,2905,0,5254,4005,8672,64991,1,Balanced
U0405,2026-04,73667,17171,20486,5798,3084,2473,0,4172,3751,16728,56935,1,Balanced
U0405,2026-05,73667,16417,22926,5669,0,4723,2440,5052,0,17737,57227,1,Balanced
U0405,2026-06,73667,15826,20329,5757,0,4178,4112,6834,3641,12985,60677,1,Balanced
U0405,2026-07,73667,15999,25399,5228,0,3356,1944,4215,2307,15216,58448,1,Balanced
U0405,2026-08,73667,12632,18651,4970,2356,4393,2486,5768,13008,9400,64264,1,Balanced
U0405,2026-09,73667,12094,22754,3695,0,2354,0,5648,15057,12062,61602,1,Balanced
U0405,2026-10,73667,12995,20269,5314,0,4505,1863,7229,9416,12072,61591,1,Balanced
U0405,2026-11,73667,11971,20809,4268,5764,4786,0,3289,6177,16599,57064,1,Balanced
U0405,2026-12,73667,18393,23065,4371,0,3146,0,6439,10276,7973,65690,1,Balanced
U0406,2026-01,32760,7847,10370,2438,0,1984,0,1387,2312,6418,26338,0,Saver
U0406,2026-02,32760,6512,8631,2007,0,2234,1319,2463,4836,4754,28002,0,Saver
U0406,2026-03,32760,5244,11155,2062,0,2043,1235,1626,1281,8109,24646,0,Saver
U0406,2026-04,32760,6353,9746,2133,1132,1958,0,2484,2066,6885,25872,0,Saver
U0406,2026-05,32760,8146,8854,2246,0,1145,0,2385,3466,6515,26242,0,Saver
U0406,2026-06,32760,6944,8531,2529,0,2291,1939,2515,2123,5884,26872,0,Saver
U0406,2026-07,32760,7625,11398,2434,0,1291,1150,2205,1256,5397,27359,0,Saver
U0406,2026-08,32760,6596,9481,2279,1056,1128,0,2286,3657,6273,26483,0,Saver
U0406,2026-09,32760,5671,9250,2601,1649,1011,1725,2019,3679,5150,27605,0,Saver
U0406,2026-10,32760,7751,10156,2329,2421,1025,1630,1809,530,5104,27651,0,Saver
U0406,2026-11,32760,7501,11274,2138,0,2268,0,2750,2389,4436,28320,0,Saver
U0406,2026-12,32760,6423,8358,1894,2091,1426,0,3020,2766,6777,25978,0,Saver
U0407,2026-01,96015,22872,29236,6708,0,5357,3074,7118,4764,16883,79129,2,High Spender
U0407,2026-02,96015,16990,31568,6879,7210,5897,0,8912,0,22569,77456,2,High Spender
U0407,2026-03,96015,22661,31068,5898,4108,5786,0,4964,9487,12039,83972,2,High Spender
U0407,2026-04,96015,17601,29334,6466,0,4405,0,5084,13996,19125,76886,1,Balanced
U0407,2026-05,96015,17524,28494,6106,0,3260,0,4683,14809,21135,74876,1,Balanced
U0407,2026-06,96015,14564,31312,6759,0,6706,2502,5315,15300,13553,82458,2,High Spender
U0407,2026-07,96015,20471,27438,5282,7068,5239,0,7486,9931,13096,82915,2,High Spender
U0407,2026-08,96015,18704,27464,6619,0,6591,3747,5451,13553,13883,82129,2,High Spender
U0407,2026-09,96015,15715,24492,6526,3204,4371,2556,5097,16296,17754,78257,1,Balanced
U0407,2026-10,96015,18080,24979,5397,0,3449,2196,7778,14166,19966,76045,1,Balanced
U0407,2026-11,96015,17613,24907,5925,5475,5073,2741,7044,7989,19242,76767,2,High Spender
U0407,2026-12,96015,22533,31833,7442,0,2921,0,5764,9459,16060,79952,1,Balanced
U0408,2026-01,41004,9945,10628,2992,1286,1691,0,3018,1365,10075,30925,0,Saver
U0408,2026-02,41004,8826,13288,2716,0,2716,0,3915,1314,8225,32775,0,Saver
U0408,2026-03,41004,8912,12225,2116,0,1702,0,2275,3651,10119,30881,0,Saver
U0408,2026-04,41004,8388,10687,2491,0,2047,0,3580,5827,7981,33020,0,Saver
U0408,2026-05,41004,7092,10483,2886,2414,2698,0,3703,7148,4575,36424,0,Saver
U0408,2026-06,41004,9124,11146,2894,2220,1476,0,2672,5855,5614,35387,0,Saver
U0408,2026-07,41004,9517,12475,2702,1282,1342,0,3958,528,9196,31804,0,Saver
U0408,2026-08,41004,7937,12879,2197,2797,1309,0,1690,2433,9758,31242,0,Saver
U0408,2026-09,41004,7810,10850,2178,0,1561,1960,1917,8811,5913,35087,0,Saver
U0408,2026-10,41004,6847,13789,2844,1489,1707,2312,2475,665,8872,32128,0,Saver
U0408,2026-11,41004,8205,14085,3224,3081,1623,1278,3136,0,9543,34632,0,Saver
U0408,2026-12,41004,6779,14111,2132,2131,2540,1909,1658,4168,5571,35428,0,Saver
U0409,2026-01,143829,27076,48770,7760,6952,9636,0,7371,11316,24945,118881,2,High Spender
U0409,2026-02,143829,23144,43195,9562,0,7386,3276,5793,32041,19430,124397,2,High Spender
U0409,2026-03,143829,35470,49516,11029,0,6651,5871,13915,0,24778,122452,2,High Spender
U0409,2026-04,143829,22242,46173,7219,0,7287,0,6918,18697,35289,108536,2,High Spender
U0409,2026-05,143829,28602,45296,11431,0,6951,6029,12038,859,32619,111206,2,High Spender
U0409,2026-06,143829,31833,36822,8985,0,8127,0,13564,28405,16089,127736,2,High Spender
U0409,2026-07,143829,34536,37816,7354,9873,7930,6103,10649,0,30609,114261,2,High Spender
U0409,2026-08,143829,24494,37332,11064,8785,5871,0,12871,21288,22120,121705,2,High Spender
U0409,2026-09,143829,25436,42627,8299,0,9166,0,7555,35325,15417,128408,2,High Spender
U0409,2026-10,143829,25092,47789,10550,6185,5899,3867,8619,5639,30185,113640,2,High Spender
U0409,2026-11,143829,29787,46714,9724,4694,6006,0,10029,10534,26336,117488,2,High Spender
U0409,2026-12,143829,35353,47260,9122,9192,8284,0,6985,0,31650,116196,2,High Spender
U0410,2026-01,23544,4369,7439,1527,894,1470,0,2028,3022,2791,20749,0,Saver
U0410,2026-02,23544,3796,7677,1784,1029,1226,0,2261,1021,4745,18794,0,Saver
U0410,2026-03,23544,3830,7361,1558,968,1011,981,2291,503,5036,18503,0,Saver
U0410,2026-04,23544,3849,7741,1750,966,743,0,1478,4012,3001,20539,0,Saver
U0410,2026-05,23544,4697,6250,1366,831,1051,0,1608,2978,4758,18781,0,Saver
U0410,2026-06,23544,5549,7567,1413,1287,1458,573,1605,0,4313,19452,0,Saver
U0410,2026-07,23544,5158,7414,1401,0,1600,0,1691,1685,4591,18949,0,Saver
U0410,2026-08,23544,4819,6367,1483,0,853,0,1317,4534,4167,19373,0,Saver
U0410,2026-09,23544,4118,6706,1554,0,1365,523,1313,3808,4154,19387,0,Saver
U0410,2026-10,23544,3917,6094,1326,1705,1357,911,1590,2654,3985,19554,0,Saver
U0410,2026-11,23544,4984,7092,1341,0,890,793,1894,2853,3692,19847,0,Saver
U0410,2026-12,23544,4758,8071,1837,0,840,0,1558,3993,2484,21057,0,Saver
U0411,2026-01,91201,22534,24483,6076,4585,3188,3767,4872,2722,18969,72227,1,Balanced
U0411,2026-02,91201,15709,25891,5621,2903,5855,0,4951,8389,21878,69319,1,Balanced
U0411,2026-03,91201,21296,31305,5334,0,5840,2431,7220,5915,11855,79341,2,High Spender
U0411,2026-04,91201,16035,29932,5333,0,2837,0,4341,23582,9138,82060,1,Balanced
U0411,2026-05,91201,19197,25015,4600,7253,5442,2481,5481,1626,20101,71095,1,Balanced
U0411,2026-06,91201,22171,23256,6040,2828,3887,5384,8408,1216,18008,73190,2,High Spender
U0411,2026-07,91201,17484,26044,5143,0,3172,4523,7371,17814,9646,81551,1,Balanced
U0411,2026-08,91201,18694,25714,5254,0,4688,0,5996,15728,15124,76074,1,Balanced
U0411,2026-09,91201,16556,30450,6889,0,3835,3708,6439,14070,9251,81947,2,High Spender
U0411,2026-10,91201,20669,27486,5158,0,5523,0,9110,7325,15927,75271,1,Balanced
U0411,2026-11,91201,19176,27780,7057,4786,4217,0,4221,12203,11757,79440,1,Balanced
U0411,2026-12,91201,18572,25676,6084,0,5930,2150,5285,14528,12972,78225,2,High Spender
U0412,2026-01,20821,4969,5304,1277,1090,625,0,1005,1779,4767,16049,0,Saver
U0412,2026-02,20821,4784,7099,1277,0,1119,0,1399,2151,2989,17829,0,Saver
U0412,2026-03,20821,4355,6611,1176,1507,887,816,1793,0,5193,17145,0,Saver
U0412,2026-04,20821,5075,5765,1166,0,636,0,1671,2487,4018,16800,0,Saver
U0412,2026-05,20821,4454,5541,1485,0,1293,0,1445,3190,3409,17408,0,Saver
U0412,2026-06,20821,4811,6120,1397,0,1128,847,842,2244,3429,17389,0,Saver
U0412,2026-07,20821,4592,6794,1462,0,1120,0,869,1117,4865,15954,0,Saver
U0412,2026-08,20821,3547,6212,1556,0,1328,896,1421,2571,3287,17531,0,Saver
U0412,2026-09,20821,3647,5660,1429,752,897,754,996,3916,2765,18051,0,Saver
U0412,2026-10,20821,4274,5437,1358,0,631,564,1904,2900,3749,17068,0,Saver
U0412,2026-11,20821,3585,6375,1054,0,893,419,1172,4144,3174,17642,0,Saver
U0412,2026-12,20821,4414,6662,1471,0,1155,0,2068,1362,3686,17132,0,Saver
U0413,2026-01,90661,19954,28804,6900,5539,3133,0,4400,11550,10378,80280,1,Balanced
U0413,2026-02,90661,14019,24956,6753,0,3996,5333,6384,6650,22568,68091,1,Balanced
U0413,2026-03,90661,21203,22733,6883,4394,5146,3223,4506,4265,18303,72353,2,High Spender
U0413,2026-04,90661,14625,30495,7096,0,4538,4627,8259,8793,12226,78433,2,High Spender
U0413,2026-05,90661,20882,31321,6576,5217,6097,0,6759,1433,12373,78285,2,High Spender
U0413,2026-06,90661,17025,28717,5670,6357,5059,4638,4026,1648,17515,73140,1,Balanced
U0413,2026-07,90661,17991,27315,5261,0,3365,2918,8567,15800,9441,81217,2,High Spender
U0413,2026-08,90661,22110,31107,7189,3379,6218,0,5231,4958,10465,80192,2,High Spender
U0413,2026-09,90661,21846,31326,6591,3971,5555,3751,4015,0,16721,77055,2,High Spender
U0413,2026-10,90661,22297,29467,5693,3478,5262,5382,3905,0,21144,75484,2,High Spender
U0413,2026-11,90661,21900,27699,6084,0,4956,0,6782,1484,21751,68905,1,Balanced
U0413,2026-12,90661,16711,25038,6427,0,2989,0,5021,18409,16062,74595,1,Balanced
U0414,2026-01,40086,6074,11548,3181,2438,2775,1122,1746,3372,7825,32256,0,Saver
U0414,2026-02,40086,8910,14016,3191,0,1885,0,3434,0,9187,31436,0,Saver
U0414,2026-03,40086,7963,11209,2526,0,2386,1159,3190,5153,6496,33586,0,Saver
U0414,2026-04,40086,7158,11347,3080,0,2364,1304,3046,6748,5035,35047,0,Saver
U0414,2026-05,40086,6949,11659,3000,2780,1677,1053,1848,1965,9151,30931,0,Saver
U0414,2026-06,40086,6926,13634,3003,2092,2554,1345,1724,3451,5353,34729,0,Saver
U0414,2026-07,40086,8570,13600,2828,1760,2787,0,2136,3429,4972,35110,0,Saver
U0414,2026-08,40086,8059,12666,2875,2988,1490,1740,3326,0,9165,33144,0,Saver
U0414,2026-09,40086,6831,13614,2486,0,1265,908,3603,4910,6465,33617,0,Saver
U0414,2026-10,40086,7350,10499,2462,0,1235,929,2602,5094,9910,30171,0,Saver
U0414,2026-11,40086,8538,12689,2037,0,2671,0,2101,3794,8253,31830,0,Saver
U0414,2026-12,40086,7434,11873,2288,0,1261,0,3978,5745,7504,32579,0,Saver
U0415,2026-01,48497,11204,16877,2487,1480,2974,0,2558,5412,5502,42992,1,Balanced
U0415,2026-02,48497,11001,12586,2786,2072,3375,0,2750,6108,7816,40678,1,Balanced
U0415,2026-03,48497,9888,14635,2738,0,2308,0,2760,10201,5963,42530,0,Saver
U0415,2026-04,48497,7667,14720,2660,2567,2978,0,3315,6040,8547,39947,1,Balanced
U0415,2026-05,48497,9463,15837,3852,2396,1604,0,3168,3225,8948,39545,0,Saver
U0415,2026-06,48497,10773,13834,3715,0,1492,1474,3453,5685,8067,40426,1,Balanced
U0415,2026-07,48497,7600,15591,2571,2459,1826,2537,4518,3990,7400,41092,1,Balanced
U0415,2026-08,48497,8899,15718,2564,1570,2881,0,2081,4098,10681,37811,0,Saver
U0415,2026-09,48497,8782,12377,2484,2274,1756,0,3039,9855,7927,40567,0,Saver
U0415,2026-10,48497,8225,15777,2456,2553,3079,1947,3415,3049,7991,40501,1,Balanced
U0415,2026-11,48497,11058,13585,2652,0,1785,0,3267,11273,4874,43620,0,Saver
U0415,2026-12,48497,8543,15692,2789,1739,2357,0,4207,4143,9024,39470,1,Balanced
U0416,2026-01,43049,8839,13144,3279,2656,1302,2194,4247,0,10217,35661,0,Saver
U0416,2026-02,43049,7670,14759,3129,2061,2695,1033,2605,3379,5713,37331,0,Saver
U0416,2026-03,43049,9802,13476,2581,0,2818,960,3079,157,10171,32873,0,Saver
U0416,2026-04,43049,8441,11773,2656,1904,2412,1377,3851,4690,5941,37104,0,Saver
U0416,2026-05,43049,7369,11742,2381,0,1543,1665,3213,8560,6572,36473,0,Saver
U0416,2026-06,43049,8255,11064,3286,1661,1461,1980,2494,2820,10022,33021,0,Saver
U0416,2026-07,43049,8977,10772,3174,0,2138,0,2981,9578,5426,37620,0,Saver
U0416,2026-08,43049,6834,11786,2230,2961,1472,1453,2672,7564,6073,36972,0,Saver
U0416,2026-09,43049,10029,13055,2833,2021,2064,0,2545,270,10227,32817,0,Saver
U0416,2026-10,43049,9062,12696,2353,2303,1783,1267,2268,6822,4490,38554,0,Saver
U0416,2026-11,43049,9040,12793,3358,2509,2210,0,3127,1272,8737,34309,0,Saver
U0416,2026-12,43049,8901,14686,2245,0,2820,0,1833,6699,5862,37184,0,Saver
U0417,2026-01,108586,24501,28334,7381,0,6494,6419,4546,4375,26532,82050,2,High Spender
U0417,2026-02,108586,24573,31415,7964,0,4221,4847,8193,15659,11709,96872,2,High Spender
U0417,2026-03,108586,18029,28428,6119,0,3303,5754,5798,22504,18648,89935,2,High Spender
U0417,2026-04,108586,19148,37271,7822,0,4017,0,6468,8630,25227,83356,2,High Spender
U0417,2026-05,108586,18979,27504,7405,3896,7552,0,10443,17207,15596,92986,2,High Spender
U0417,2026-06,108586,17535,36779,6878,0,3821,0,6483,23814,13273,95310,2,High Spender
U0417,2026-07,108586,18651,36338,8149,0,6973,2769,5179,17934,12589,95993,2,High Spender
U0417,2026-08,108586,26901,32927,8525,7264,4153,0,4540,6541,17731,90851,2,High Spender
U0417,2026-09,108586,20213,27607,6936,4438,6518,0,7300,23157,12414,96169,2,High Spender
U0417,2026-10,108586,17165,34053,6197,5269,3411,0,9664,9549,23275,85308,2,High Spender
U0417,2026-11,108586,17379,28078,7688,4199,5074,0,8673,11117,26375,82208,2,High Spender
U0417,2026-12,108586,18677,31989,7412,0,4021,0,6948,25794,13743,94841,2,High Spender
U0418,2026-01,24874,3897,7054,1909,0,1279,631,1608,2404,6089,18782,0,Saver
U0418,2026-02,24874,4485,7637,1868,0,1463,0,1354,4456,3607,21263,0,Saver
U0418,2026-03,24874,5621,8063,1889,788,1040,0,1964,2941,2564,22306,0,Saver
U0418,2026-04,24874,5598,7784,1673,0,1609,878,2448,2336,2543,22326,0,Saver
U0418,2026-05,24874,5611,8104,1391,1524,1667,545,2367,0,4768,21209,0,Saver
U0418,2026-06,24874,5322,7732,1631,0,1164,1240,1732,2297,3752,21118,0,Saver
U0418,2026-07,24874,3778,8095,1560,1557,1115,769,1587,1239,5169,19700,0,Saver
U0418,2026-08,24874,4543,8100,1567,1948,1280,0,2050,2037,3345,21525,0,Saver
U0418,2026-09,24874,6205,8701,1479,0,1424,0,2159,940,3961,20908,0,Saver
U0418,2026-10,24874,5283,6759,1467,1948,1469,1149,2075,223,4496,20373,0,Saver
U0418,2026-11,24874,4446,7338,1424,882,895,705,1240,2798,5142,19728,0,Saver
U0418,2026-12,24874,5682,7155,1799,798,1292,0,2316,926,4903,19968,0,Saver
U0419,2026-01,33902,5866,11454,1718,1513,1452,0,2700,4570,4626,29273,0,Saver
U0419,2026-02,33902,5323,11090,2001,1690,1245,0,2385,2559,7604,26293,0,Saver
U0419,2026-03,33902,6643,9999,2132,0,1909,884,1543,6093,4694,29203,0,Saver
U0419,2026-04,33902,8436,9122,2703,0,1437,0,2864,4086,5251,28648,0,Saver
U0419,2026-05,33902,5951,8892,2021,0,1787,1696,1463,5946,6143,27756,0,Saver
U0419,2026-06,33902,7415,9559,2552,0,2109,0,2039,3587,6637,27261,0,Saver
U0419,2026-07,33902,6393,9166,2271,1564,2310,0,1615,5643,4936,28962,0,Saver
U0419,2026-08,33902,6103,11698,2291,1090,1166,0,2254,3594,5704,28196,0,Saver
U0419,2026-09,33902,8215,9536,1828,0,2288,0,1840,5374,4818,29081,0,Saver
U0419,2026-10,33902,5794,9688,2186,1501,1885,1062,1810,3112,6859,27038,0,Saver
U0419,2026-11,33902,6831,11028,2612,1641,1968,0,2757,833,6228,27670,0,Saver
U0419,2026-12,33902,6456,9810,1805,0,2086,2020,2618,1211,7893,26006,0,Saver
U0420,2026-01,41789,7561,13929,2583,0,2128,2219,2723,6370,4272,37513,0,Saver
U0420,2026-02,41789,8435,10647,3049,2111,1392,2498,2940,5323,5390,36395,0,Saver
